gbifID	abstract	accessRights	accrualMethod	accrualPeriodicity	accrualPolicy	alternative	audience	available	bibliographicCitation	conformsTo	contributor	coverage	created	creator	date	dateAccepted	dateCopyrighted	dateSubmitted	description	educationLevel	extent	format	hasFormat	hasPart	hasVersion	identifier	instructionalMethod	isFormatOf	isPartOf	isReferencedBy	isReplacedBy	isRequiredBy	isVersionOf	issued	language	license	mediator	medium	modified	provenance	publisher	references	relation	replaces	requires	rights	rightsHolder	source	spatial	subject	tableOfContents	temporal	title	type	valid	institutionID	collectionID	datasetID	institutionCode	collectionCode	datasetName	ownerInstitutionCode	basisOfRecord	informationWithheld	dataGeneralizations	dynamicProperties	occurrenceID	catalogNumber	recordNumber	recordedBy	individualCount	organismQuantity	organismQuantityType	sex	lifeStage	reproductiveCondition	behavior	establishmentMeans	occurrenceStatus	preparations	disposition	associatedMedia	associatedReferences	associatedSequences	associatedTaxa	otherCatalogNumbers	occurrenceRemarks	organismID	organismName	organismScope	associatedOccurrences	associatedOrganisms	previousIdentifications	organismRemarks	materialSampleID	eventID	parentEventID	fieldNumber	eventDate	eventTime	startDayOfYear	endDayOfYear	year	month	day	verbatimEventDate	habitat	samplingProtocol	samplingEffort	sampleSizeValue	sampleSizeUnit	fieldNotes	eventRemarks	locationID	higherGeographyID	higherGeography	continent	waterBody	islandGroup	island	country	countryCode	stateProvince	county	municipality	locality	verbatimLocality	minimumElevationInMeters	maximumElevationInMeters	verbatimElevation	minimumDepthInMeters	maximumDepthInMeters	verbatimDepth	minimumDistanceAboveSurfaceInMeters	maximumDistanceAboveSurfaceInMeters	locationAccordingTo	locationRemarks	decimalLatitude	decimalLongitude	geodeticDatum	coordinateUncertaintyInMeters	coordinatePrecision	pointRadiusSpatialFit	verbatimCoordinates	verbatimLatitude	verbatimLongitude	verbatimCoordinateSystem	verbatimSRS	footprintWKT	footprintSRS	footprintSpatialFit	georeferencedBy	georeferencedDate	georeferenceProtocol	georeferenceSources	georeferenceVerificationStatus	georeferenceRemarks	geologicalContextID	earliestEonOrLowestEonothem	latestEonOrHighestEonothem	earliestEraOrLowestErathem	latestEraOrHighestErathem	earliestPeriodOrLowestSystem	latestPeriodOrHighestSystem	earliestEpochOrLowestSeries	latestEpochOrHighestSeries	earliestAgeOrLowestStage	latestAgeOrHighestStage	lowestBiostratigraphicZone	highestBiostratigraphicZone	lithostratigraphicTerms	group	formation	member	bed	identificationID	identificationQualifier	typeStatus	identifiedBy	dateIdentified	identificationReferences	identificationVerificationStatus	identificationRemarks	taxonID	scientificNameID	acceptedNameUsageID	parentNameUsageID	originalNameUsageID	nameAccordingToID	namePublishedInID	taxonConceptID	scientificName	acceptedNameUsage	parentNameUsage	originalNameUsage	nameAccordingTo	namePublishedIn	namePublishedInYear	higherClassification	kingdom	phylum	class	order	family	genus	subgenus	specificEpithet	infraspecificEpithet	taxonRank	verbatimTaxonRank	scientificNameAuthorship	vernacularName	nomenclaturalCode	taxonomicStatus	nomenclaturalStatus	taxonRemarks
1258010873									http://www.tropicos.org/Specimen/100669940																	urn:catalog:MO:Tropicos:100669940										http://creativecommons.org/licenses/by/4.0/legalcode			2016-03-11 18:43:00.0								Missouri Botanical Garden							PhysicalObject			http://biocol.org/urn:lsid:biocol.org:col:15859		MO	MO	Tropicos	MOBOT	PreservedSpecimen				urn:catalog:MO:Tropicos:100669940	100669940	Bidault 1480	Ehoarn Bidault|Nathalie Nurit	2																																2014	1	20												Africa & Madagascar				South Africa	ZA	Western Cape			Péninsule du Cap. Au-dessus de la plage entre le phare et le Cap de Bonne-Espérance.		60.00000000										-34.3530556	18.4813889																																								E. Bidault	2015				4101683								Heliophila africana (L.) Marais								Plantae				Brassicaceae	Heliophila		africana				(L.) Marais		ICNafp		No opinion	
1066848873																										5875c652-7ebc-4085-8e8a-26ccf0028a68																																									5875c652-7ebc-4085-8e8a-26ccf0028a68	14523		L.f.																													01-01-1993																																							-31.72409	116.01493	AGD84	300																																						CALM survey team													Heliophila pusilla								Plantae				Brassicaceae	Heliophila		pusilla		pusilla							
1066852809																										81e395dc-cb78-46e5-92fa-838fd6ac1a9d																																									81e395dc-cb78-46e5-92fa-838fd6ac1a9d	14536		L.f.																													01-01-1993																																							-31.54605	115.71908	AGD84	300																																						CALM survey team													Heliophila pusilla								Plantae				Brassicaceae	Heliophila		pusilla		pusilla							
1057402998																										2314839													2015-04-17																				NHMUK	BOT			Specimen			"{""collectionkind"": ""Sheet"", ""recordtype"": ""Specimen - single"", ""created"": ""2007-09-27"", ""centroid"": true, ""subdepartment"": ""Flowering Plants"", ""determinations"": {""filedAs"": [""True"", "" False""], ""name"": [""Heliophila nubigena Schltr."", "" Heliophila nubigena Schltr.""]}, ""labellocality"": ""Terra Capensis. Regio occidentalis. \u00858000'."", ""dqi"": ""Minor errors""}"	798b2222-d8a6-40da-9949-e3b239ac9a3f	BM000593516	8929	Friedrich Richard Rudolf Schlechter; b.1872; d.1925; Schltr.																NHMUK:ecatalogue:4517985																														Africa; South Africa	Africa				South Africa																	-28.99853	25.092539						28 59 54.71 S	025 05 33.14 E								Google Earth																								Type	W. Marais	1963-11-02												Heliophila nubigena Schltr.							Brassicaceae					Brassicaceae	Heliophila		nubigena				Schltr.					
1009059160													2012-11-02													HE806251													2012-11-02			MaterialSample																									HE806251			Mummenhoff 2163														HE806251																																					South Africa:Western Cape, R 364 from Clanwilliam to Lamberts Bay																	-32.16	18.68																																													1187074								Heliophila linoides							species										Eukaryota;Viridiplantae;Streptophyta;Embryophyta;Tracheophyta;Spermatophyta;Magnoliophyta;eudicotyledons;Gunneridae;Pentapetalae;rosids;malvids;Brassicales;Brassicaceae;Heliophileae;Heliophila							
1009059164													2012-11-02													HE806235													2012-11-02			MaterialSample																									HE806235			Mummenhoff 1488														HE806235																																					South Africa:Eastern Cape, Baviaanskloof, 998 m																	-33.6	24.5																																													264394								Heliophila elongata							species										Eukaryota;Viridiplantae;Streptophyta;Embryophyta;Tracheophyta;Spermatophyta;Magnoliophyta;eudicotyledons;Gunneridae;Pentapetalae;rosids;malvids;Brassicales;Brassicaceae;Heliophileae;Heliophila							
352001081																										UPS:BOT:V-126248													06/08/2015																				UPS	BOT			preservedspecimen				UPS:BOT:V-126248	V-126248		C.P. Thunberg																																															Africa				South Africa		Western Cape			e Cap. b. Spei																																																																		Heliophila elongata												Brassicaceae	Heliophila											
352001086																										UPS:BOT:V-126253													06/08/2015																				UPS	BOT			preservedspecimen				UPS:BOT:V-126253	V-126253		C.P. Thunberg																																															Africa				South Africa		Western Cape			e Cap. b. Spei																																																																		Heliophila arenaria												Brassicaceae	Heliophila											
439164060																										http://coldb.mnhn.fr/catalognumber/mnhn/p/p00739523																																	MNHN	P			PreservedSpecimen				http://coldb.mnhn.fr/catalognumber/mnhn/p/p00739523	P00739523		Drège, J.F.						fl				hb																		3170	1830-8-24				1830	8	24																[Afrique du Sud]	za					Plantes du Cap : Haazenkraalsrivier																																																																	Heliophila affinis Sond.																			Sond.					
439248805																										http://coldb.mnhn.fr/catalognumber/mnhn/p/p00739589																																	MNHN	P			PreservedSpecimen				http://coldb.mnhn.fr/catalognumber/mnhn/p/p00739589	P00739589		Zeyher, C.L.P.						fl fr				hb																		s.n.	1847				1847																		Afrique australe	za					Cap de Bonne Espérance																																																																	Heliophila dissecta Thunb.																			Thunb.					
439329234																										http://coldb.mnhn.fr/catalognumber/mnhn/p/p00713476																																	MNHN	P			PreservedSpecimen				http://coldb.mnhn.fr/catalognumber/mnhn/p/p00713476	P00713476		Schlechter, F.R.R.						fl				hb																		11013	1897-8-31				1897	8	31																Afrique australe	za					Bitterfontein in collibus																																																			ISOTYPE														Heliophila azureiflora Schltr.																			Schltr.					
439497303																										http://coldb.mnhn.fr/catalognumber/mnhn/p/p00739658																																	MNHN	P			PreservedSpecimen				http://coldb.mnhn.fr/catalognumber/mnhn/p/p00739658	P00739658		Reynaud, A.A.						fert				hb																		s.n.																							Afrique Australe	za					False Bay, Cap de Bonne Espérance, sommet des montagnes										Fleur bleu d'outremer, 2 pied de hauteur																																																							Heliophila pilosa Lam.																			Lam.					
439538368																										http://coldb.mnhn.fr/catalognumber/mnhn/p/p00739554																																	MNHN	P			PreservedSpecimen				http://coldb.mnhn.fr/catalognumber/mnhn/p/p00739554	P00739554		Schlechter, F.R.R.						fl fr				hb																		8010	1896-7-4				1896	7	4																Afrique australe	za					Clanwilliam																																																																	Heliophila cornuta Sond.																			Sond.					
411945069																																																											SANBI	PRECIS			PreservedSpecimen					NBG0002764-0		Compton, R.H.																																	1941	9	21																SOUTH AFRICA					Not available																0.2500000																																					Marais,W.													Heliophila diffusa var. flacca												BRASSICACEAE	Heliophila		diffusa	var. flacca	Variety		(Thunb.) DC.; (Sond.) Marais;					
411946160																																																											SANBI	PRECIS			PreservedSpecimen					NBG0002776-0		Compton, R.H.																																	1938	8	7																SOUTH AFRICA					Not available																0.2500000																																					Marais,W.													Heliophila pectinata												BRASSICACEAE	Heliophila		pectinata		Species		Burch. ex DC.					
412239943																																																											SANBI	PRECIS			PreservedSpecimen					PRE0403145-0		Marloth, H.W.R.																																	1925	7	31																SOUTH AFRICA					Not available																0.2500000																																																		Heliophila gariepina												BRASSICACEAE	Heliophila		gariepina		Species		Schltr.					
412239951																																																											SANBI	PRECIS			PreservedSpecimen					PRE0403153-0		Zeyher, C.L.P.																																	1829	11	30																SOUTH AFRICA					Not available																0.2500000																																																		Heliophila namaquana												BRASSICACEAE	Heliophila		namaquana		Species		Bolus					
412239955																																																											SANBI	PRECIS			PreservedSpecimen					PRE0403157-0		Bolus, H.																																	1907	3	31																SOUTH AFRICA					Not available																0.2500000																																																		Heliophila bulbostyla												BRASSICACEAE	Heliophila		bulbostyla		Species		P.E.Barnes					
412239957																																																											SANBI	PRECIS			PreservedSpecimen					PRE0403159-0		Liebenberg, L.C.C.																																	1962	8	31																SOUTH AFRICA					Not available																0.2500000																																																		Heliophila bulbostyla												BRASSICACEAE	Heliophila		bulbostyla		Species		P.E.Barnes					
412239973																																																											SANBI	PRECIS			PreservedSpecimen					PRE0403175-0		Marais, W.																																	1964	9	19																SOUTH AFRICA					Not available																0.2500000																																																		Heliophila pectinata												BRASSICACEAE	Heliophila		pectinata		Species		Burch. ex DC.					
412240814																																																											SANBI	PRECIS			PreservedSpecimen					PRE0403935-0		Andreae, H.																																	1920	7	31																SOUTH AFRICA					Not available																0.2500000																																																		Heliophila variabilis												BRASSICACEAE	Heliophila		variabilis		Species		Burch. ex DC.					
412240861																																																											SANBI	PRECIS			PreservedSpecimen					PRE0403982-0																																			1973	4	8																SOUTH AFRICA					Not available																0.2500000																																																		Heliophila deserticola var. deserticola												BRASSICACEAE	Heliophila		deserticola	var. deserticola	Variety		Schltr.					
412241867																																																											SANBI	PRECIS			PreservedSpecimen					PRE0405069-0		Grobler, P.J.																																	1965	8	23																SOUTH AFRICA					Not available																0.2500000																																																		Heliophila pendula												BRASSICACEAE	Heliophila		pendula		Species		Willd.					
412241882																																																											SANBI	PRECIS			PreservedSpecimen					PRE0405084-0		Zeyher, C.L.P.																																																			SOUTH AFRICA					Not available																0.2500000																																																		Heliophila coronopifolia												BRASSICACEAE	Heliophila		coronopifolia		Species		L.					
412241886																																																											SANBI	PRECIS			PreservedSpecimen					PRE0405088-0		Marloth, H.W.R.																																	1886	8	31																SOUTH AFRICA					Not available																0.2500000																																																		Heliophila coronopifolia												BRASSICACEAE	Heliophila		coronopifolia		Species		L.					
412241902																																																											SANBI	PRECIS			PreservedSpecimen					PRE0405104-0		Zeyher, C.L.P.																																	1830	10	31																SOUTH AFRICA					Not available																0.2500000																																																		Heliophila coronopifolia												BRASSICACEAE	Heliophila		coronopifolia		Species		L.					
412241966																																																											SANBI	PRECIS			PreservedSpecimen					PRE0405168-0		Kerfoot, O.																																	1967	9	30																SOUTH AFRICA					Not available																0.2500000																																																		Heliophila diffusa var. diffusa												BRASSICACEAE	Heliophila		diffusa	var. diffusa	Variety		(Thunb.) DC.					
412241976																																																											SANBI	PRECIS			PreservedSpecimen					PRE0405178-0		Ecklon, C.F.																																		8																	SOUTH AFRICA					Not available																0.2500000																																																		Heliophila diffusa var. diffusa												BRASSICACEAE	Heliophila		diffusa	var. diffusa	Variety		(Thunb.) DC.					
412242006																																																											SANBI	PRECIS			PreservedSpecimen					PRE0405208-0		Van der Schijff, H.P.																																	1967	8	17																SOUTH AFRICA					Not available																0.2500000																																					Winter,P.J.D.													Heliophila thunbergii var. thunbergii												BRASSICACEAE	Heliophila		thunbergii	var. thunbergii	Variety		(Eckl. & Zeyh.) Steud.					
412242019																																																											SANBI	PRECIS			PreservedSpecimen					PRE0405221-0		Annecke, D.P.																																	1955	3	25																SOUTH AFRICA					Not available																0.2500000																																																		Heliophila trifurca												BRASSICACEAE	Heliophila		trifurca		Species		Burch. ex DC.					
412242066																																																											SANBI	PRECIS			PreservedSpecimen					PRE0405268-0		Leistner, O.A.																																	1960	4	25																SOUTH AFRICA					Not available																0.2500000																																																		Heliophila minima												BRASSICACEAE	Heliophila		minima		Species		(Stephens) Marais					
412242084																																																											SANBI	PRECIS			PreservedSpecimen					PRE0405286-0		Leipoldt, C.L.																																	1940	7	31																SOUTH AFRICA					Not available																0.2500000																																																		Heliophila crithmifolia												BRASSICACEAE	Heliophila		crithmifolia		Species		Willd.					
412242092																																																											SANBI	PRECIS			PreservedSpecimen					PRE0405294-0		Schmidt, A.A.																																	1935	11	30																SOUTH AFRICA					Not available																0.2500000																																																		Heliophila crithmifolia												BRASSICACEAE	Heliophila		crithmifolia		Species		Willd.					
412242105																																																											SANBI	PRECIS			PreservedSpecimen					PRE0405307-0		Schlechter, F.R.R.																																	1894	8	26																SOUTH AFRICA					Not available																0.2500000																																																		Heliophila crithmifolia												BRASSICACEAE	Heliophila		crithmifolia		Species		Willd.					
412243170																																																											SANBI	PRECIS			PreservedSpecimen					PRE0406348-0		Ecklon, C.F.; Zeyher, C.L.P.																																		10																	SOUTH AFRICA					Not available																0.2500000																																																		Heliophila linearis var. linearis												BRASSICACEAE	Heliophila		linearis	var. linearis	Variety		(Thunb.) DC.					
412243176																																																											SANBI	PRECIS			PreservedSpecimen					PRE0406354-0		Ecklon, C.F.; Zeyher, C.L.P.																																		8																	SOUTH AFRICA					Not available																0.2500000																																																		Heliophila linearis var. linearis												BRASSICACEAE	Heliophila		linearis	var. linearis	Variety		(Thunb.) DC.					
412243201																																																											SANBI	PRECIS			PreservedSpecimen					PRE0406379-0		Zeyher, C.L.P.																																	1830	9	30																SOUTH AFRICA					Not available																0.2500000																																																		Heliophila linearis var. linearifolia												BRASSICACEAE	Heliophila		linearis	var. linearifolia	Variety		(Thunb.) DC.; (Burch. ex DC.) Marais;					
412243222																																																											SANBI	PRECIS			PreservedSpecimen					PRE0406400-0		Lewis, G.J.																																	1950	8	24																SOUTH AFRICA					Not available																0.2500000																																																		Heliophila arenaria var. arenaria												BRASSICACEAE	Heliophila		arenaria	var. arenaria	Variety		Sond.					
412243230																																																											SANBI	PRECIS			PreservedSpecimen					PRE0406408-0		Marais, W.																																	1964	9	19																SOUTH AFRICA					Not available																0.2500000																																																		Heliophila arenaria var. arenaria												BRASSICACEAE	Heliophila		arenaria	var. arenaria	Variety		Sond.					
412243251																																																											SANBI	PRECIS			PreservedSpecimen					PRE0406429-0		Marais, W.																																	1964	9	19																SOUTH AFRICA					Not available																0.2500000																																																		Heliophila descurva												BRASSICACEAE	Heliophila		descurva		Species		Schltr.					
412243264																																																											SANBI	PRECIS			PreservedSpecimen					PRE0406442-0		Leighton, F.M.																																	1934	8	31																SOUTH AFRICA					Not available																0.2500000																																																		Heliophila africana												BRASSICACEAE	Heliophila		africana		Species		(L.) Marais					
412243958																																																											SANBI	PRECIS			PreservedSpecimen					PRE0407139-0		Schlechter,																																	1896	7	1																SOUTH AFRICA					Not available																0.2500000																																																		Heliophila cornuta var. cornuta												BRASSICACEAE	Heliophila		cornuta	var. cornuta	Variety		Sond.					
412243996																																																											SANBI	PRECIS			PreservedSpecimen					PRE0407177-0		Zeyher, C.L.P.																																	1830	10	31																SOUTH AFRICA					Not available																0.2500000																																																		Heliophila cornuta var. squamata												BRASSICACEAE	Heliophila		cornuta	var. squamata	Variety		Sond.; (Schltr.) Marais;					
412244036																																																											SANBI	PRECIS			PreservedSpecimen					PRE0407217-0		Smith, C.A.																																	1927	12	31																SOUTH AFRICA					Not available																0.2500000																																																		Heliophila suavissima												BRASSICACEAE	Heliophila		suavissima		Species		Burch. ex DC.					
412244040																																																											SANBI	PRECIS			PreservedSpecimen					PRE0407221-0		Roberts, B.R.																																	1962	10	24																SOUTH AFRICA					Not available																0.2500000																																																		Heliophila suavissima												BRASSICACEAE	Heliophila		suavissima		Species		Burch. ex DC.					
412244075																																																											SANBI	PRECIS			PreservedSpecimen					PRE0407256-0		De Castelnau, F.L.de L.																																	1856	6	30																SOUTH AFRICA					Not available																0.2500000																																																		Heliophila africana												BRASSICACEAE	Heliophila		africana		Species		(L.) Marais					
412244078																																																											SANBI	PRECIS			PreservedSpecimen					PRE0407259-0		Taylor, H.C.																																	1962	10	18																SOUTH AFRICA					Not available																0.2500000																																																		Heliophila africana												BRASSICACEAE	Heliophila		africana		Species		(L.) Marais					
412244112																																																											SANBI	PRECIS			PreservedSpecimen					PRE0407293-0		Marais, W.																																	1964	9	22																SOUTH AFRICA					Not available																0.2500000																																																		Heliophila africana												BRASSICACEAE	Heliophila		africana		Species		(L.) Marais					
412244559																																																											SANBI	PRECIS			PreservedSpecimen					PRE0408072-0		Zeyher, C.L.P.; Ecklon, C.F.																																		7																	SOUTH AFRICA					Not available																0.2500000																																					Winter,P.J.D.													Heliophila elata												BRASSICACEAE	Heliophila		elata		Species		Sond.					
412244842																																																											SANBI	PRECIS			PreservedSpecimen					PRE0407843-0		Page, M.M.																																	1921	9	30																SOUTH AFRICA					Not available																0.2500000																																																		Heliophila carnosa												BRASSICACEAE	Heliophila		carnosa		Species		(Thunb.) Steud.					
412244874																																																											SANBI	PRECIS			PreservedSpecimen					PRE0407875-0		Marloth, H.W.R.																																	1927	10	31																SOUTH AFRICA					Not available																0.2500000																																																		Heliophila carnosa												BRASSICACEAE	Heliophila		carnosa		Species		(Thunb.) Steud.					
412244876																																																											SANBI	PRECIS			PreservedSpecimen					PRE0407877-0		Jacot-Guillarmod, A.M.F.G.																																	1954	1	8																LESOTHO					Not available																0.2500000																																																		Heliophila suavissima												BRASSICACEAE	Heliophila		suavissima		Species		Burch. ex DC.					
412244923																																																											SANBI	PRECIS			PreservedSpecimen					PRE0407925-0		Sidey, J.L.																																	1961	12	31																SOUTH AFRICA					Not available																0.2500000																																																		Heliophila suavissima												BRASSICACEAE	Heliophila		suavissima		Species		Burch. ex DC.					
412244935																																																											SANBI	PRECIS			PreservedSpecimen					PRE0407937-0		Potgieter, T.																																																			SOUTH AFRICA					Not available																0.2500000																																																		Heliophila carnosa												BRASSICACEAE	Heliophila		carnosa		Species		(Thunb.) Steud.					
412244969																																																											SANBI	PRECIS			PreservedSpecimen					PRE0407970-0		Compton, R.H.																																	1950	9	9																SOUTH AFRICA					Not available																0.2500000																																					Fotouo, H													Heliophila affinis												BRASSICACEAE	Heliophila		affinis		Species		Sond.					
412244985																																																											SANBI	PRECIS			PreservedSpecimen					PRE0407986-0		Zeyher, C.L.P.; Ecklon, C.F.																																																			SOUTH AFRICA					Not available																0.2500000																																																		Heliophila concatenata												BRASSICACEAE	Heliophila		concatenata		Species		Sond.					
412244999																																																											SANBI	PRECIS			PreservedSpecimen					PRE0408000-0		Ecklon, C.F.; Zeyher, C.L.P.																																	1829	11	30																SOUTH AFRICA					Not available																0.2500000																																																		Heliophila acuminata												BRASSICACEAE	Heliophila		acuminata		Species		(Eckl. & Zeyh.) Steud.					
412245224																																																											SANBI	PRECIS			PreservedSpecimen					PRE0408800-0		Schlechter, F.R.R.																																	1893	11	23																SOUTH AFRICA					Not available																0.2500000																																																		Heliophila rigidiuscula												BRASSICACEAE	Heliophila		rigidiuscula		Species		Sond.					
412245227																																																											SANBI	PRECIS			PreservedSpecimen					PRE0408803-0		Marais, W.																																	1952	11	13																SOUTH AFRICA					Not available																0.2500000																																																		Heliophila rigidiuscula												BRASSICACEAE	Heliophila		rigidiuscula		Species		Sond.					
412245228																																																											SANBI	PRECIS			PreservedSpecimen					PRE0408804-0		Codd, L.E.W.																																	1953	11	16																SOUTH AFRICA					Not available																0.2500000																																																		Heliophila rigidiuscula												BRASSICACEAE	Heliophila		rigidiuscula		Species		Sond.					
412245653																																																											SANBI	PRECIS			PreservedSpecimen					PRE0408661-0		Andreae, H.																																	1923	1	14																SOUTH AFRICA					Not available																0.2500000																																																		Heliophila scoparia var. aspera												BRASSICACEAE	Heliophila		scoparia	var. aspera	Variety		Burch. ex DC.; (Schltr.) Marais;					
412245706																																																											SANBI	PRECIS			PreservedSpecimen					PRE0408714-0		Goossens, A.P.																																	1930	11	24																SOUTH AFRICA					Not available																0.2500000																																																		Heliophila rigidiuscula												BRASSICACEAE	Heliophila		rigidiuscula		Species		Sond.					
412245713																																																											SANBI	PRECIS			PreservedSpecimen					PRE0408852-0		Bolus, H.																																	1970	1	31																SOUTH AFRICA					Not available																0.2500000																																																		Heliophila carnosa												BRASSICACEAE	Heliophila		carnosa		Species		(Thunb.) Steud.					
412245715																																																											SANBI	PRECIS			PreservedSpecimen					PRE0408854-0		Leipoldt, C.L.																																	1941	7	31																SOUTH AFRICA					Not available																0.2500000																																																		Heliophila carnosa												BRASSICACEAE	Heliophila		carnosa		Species		(Thunb.) Steud.					
412245718																																																											SANBI	PRECIS			PreservedSpecimen					PRE0408857-0		Henrici,																																	1947	10	22																SOUTH AFRICA					Not available																0.2500000																																					Winter P.J.D.													Heliophila minima												BRASSICACEAE	Heliophila		minima		Species		(Stephens) Marais					
412255247																																																											SANBI	PRECIS			PreservedSpecimen					PRE0460960-0		Lavranos, J.J.																																	1972	9	8																SOUTH AFRICA					Not available																0.2500000																																					Winter,P.J.D.													Heliophila eximia												BRASSICACEAE	Heliophila		eximia		Species		Marais					
412255342																																																											SANBI	PRECIS			PreservedSpecimen					PRE0461056-0		Van der Merwe, C.V.																																	1974	9	27																SOUTH AFRICA					Not available																0.2500000																																																		Heliophila pendula												BRASSICACEAE	Heliophila		pendula		Species		Willd.					
412259406																																																											SANBI	PRECIS			PreservedSpecimen					PRE0409766-0		Taylor, H.C.																																	1964	12	1																SOUTH AFRICA					Not available																0.2500000																																																		Heliophila hurkana												BRASSICACEAE	Heliophila		hurkana		Species		Al-Shehbaz & Mummenhoff					
412259784																																																											SANBI	PRECIS			PreservedSpecimen					PRE0409794-0		Esterhuysen, E.E.																																	1941	12	13																SOUTH AFRICA					Not available																0.2500000																																																		Heliophila juncea												BRASSICACEAE	Heliophila		juncea		Species		(P.J.Bergius) Druce					
412259790																																																											SANBI	PRECIS			PreservedSpecimen					PRE0409797-0		Drege,																																	1830	7	31																SOUTH AFRICA					Not available																0.2500000																																																		Heliophila juncea												BRASSICACEAE	Heliophila		juncea		Species		(P.J.Bergius) Druce					
412259841																																																											SANBI	PRECIS			PreservedSpecimen					PRE0409827-0		Liebenberg, L.C.C.																																	1962	8	31																SOUTH AFRICA					Not available																0.2500000																																																		Heliophila juncea												BRASSICACEAE	Heliophila		juncea		Species		(P.J.Bergius) Druce					
412259872																																																											SANBI	PRECIS			PreservedSpecimen					PRE0409838-0		Taylor, H.C.																																	1971	10	21																SOUTH AFRICA					Not available																0.2500000																																																		Heliophila juncea												BRASSICACEAE	Heliophila		juncea		Species		(P.J.Bergius) Druce					
412259878																																																											SANBI	PRECIS			PreservedSpecimen					PRE0409841-0		Esterhuysen, E.E.																																	1950	9	13																SOUTH AFRICA					Not available																0.2500000																																																		Heliophila juncea												BRASSICACEAE	Heliophila		juncea		Species		(P.J.Bergius) Druce					
412259933																																																											SANBI	PRECIS			PreservedSpecimen					PRE0409869-0		Schlechter, F.R.R.																																	1896	8	29																SOUTH AFRICA					Not available																0.2500000																																																		Heliophila juncea												BRASSICACEAE	Heliophila		juncea		Species		(P.J.Bergius) Druce					
412260037																																																											SANBI	PRECIS			PreservedSpecimen					PRE0409921-0		Marais, W.																																	1964	9	17																SOUTH AFRICA					Not available																0.2500000																																					Marais, W.													Heliophila sp.												BRASSICACEAE	Heliophila		sp.		Species							
412260088																																																											SANBI	PRECIS			PreservedSpecimen					PRE0409947-0		Dahlstrand, K.Å.																																	1970	10	19																SOUTH AFRICA					Not available																0.2500000																																					Winter,P.J.D.													Heliophila crithmifolia												BRASSICACEAE	Heliophila		crithmifolia		Species		Willd.					
412260103																																																											SANBI	PRECIS			PreservedSpecimen					PRE0409951-0		Grant, A.L.																																	1929	9	22																SOUTH AFRICA					Not available																0.2500000																																																		Heliophila variabilis												BRASSICACEAE	Heliophila		variabilis		Species		Burch. ex DC.					
412260183																																																											SANBI	PRECIS			PreservedSpecimen					PRE0409989-0		Esterhuysen, E.E.																																	1954	11	14																SOUTH AFRICA					Not available																0.2500000																																					Marais, W.													Heliophila diffusa var. diffusa												BRASSICACEAE	Heliophila		diffusa	var. diffusa	Variety		(Thunb.) DC.					
412260190																																																											SANBI	PRECIS			PreservedSpecimen					PRE0409995-0		Galpin, E.E.																																	1929	1	27																SOUTH AFRICA					Not available																0.2500000																																																		Heliophila elongata												BRASSICACEAE	Heliophila		elongata		Species		(Thunb.) DC.					
412260250																																																											SANBI	PRECIS			PreservedSpecimen					PRE0410023-0		Mogg, A.O.D.																																	1930	11	30																SOUTH AFRICA					Not available																0.2500000																																																		Heliophila elongata												BRASSICACEAE	Heliophila		elongata		Species		(Thunb.) DC.					
412260358																																																											SANBI	PRECIS			PreservedSpecimen					PRE0410070-0		Stokoe, T.P.																																	1930	9	30																SOUTH AFRICA					Not available																0.2500000																																																		Heliophila tricuspidata												BRASSICACEAE	Heliophila		tricuspidata		Species		Schltr.					
412282445																																																											SANBI	PRECIS			PreservedSpecimen					NBG0003145-0		Maguire, B.																																	1950	11	24																SOUTH AFRICA					Not available																0.2500000																																					S. M. Johnson													Heliophila linearis var. linearis												BRASSICACEAE	Heliophila		linearis	var. linearis	Variety		(Thunb.) DC.					
412289287																																																											SANBI	PRECIS			PreservedSpecimen					PRE0487544-0		Killick, D.J.B.																																	1977	1	15																SOUTH AFRICA					Not available																0.2500000																																																		Heliophila rigidiuscula												BRASSICACEAE	Heliophila		rigidiuscula		Species		Sond.					
412299816																																																											SANBI	PRECIS			PreservedSpecimen					PRE0499460-0		Scharf, H.T.																																	1974	10	30																SOUTH AFRICA					Not available																0.2500000																																					Winter P.J.D.													Heliophila elongata												BRASSICACEAE	Heliophila		elongata		Species		(Thunb.) DC.					
412343189																																																											SANBI	PRECIS			PreservedSpecimen					PRE0532340-0		Marsh, J.A.																																	1967	8	28																SOUTH AFRICA					Not available																0.2500000																																																		Heliophila amplexicaulis												BRASSICACEAE	Heliophila		amplexicaulis		Species		L.f.					
412345973																																																											SANBI	PRECIS			PreservedSpecimen					PRE0535204-0		Thompson, M.F.																																	1967	8	28																SOUTH AFRICA					Not available																0.2500000																																																		Heliophila variabilis												BRASSICACEAE	Heliophila		variabilis		Species		Burch. ex DC.					
412348383																																																											SANBI	PRECIS			PreservedSpecimen					PRE0537522-0		Thompson, M.F.																																	1977	3	14																SOUTH AFRICA					Not available																0.2500000																																					Winter,P.J.D.													Heliophila linearis												BRASSICACEAE	Heliophila		linearis		Species		(Thunb.) DC.					
412354282																																																											SANBI	PRECIS			PreservedSpecimen					PRE0543724-0																																			1977	9	3																SOUTH AFRICA					Not available																0.2500000																																																		Heliophila deserticola var. deserticola												BRASSICACEAE	Heliophila		deserticola	var. deserticola	Variety		Schltr.					
