life_history,species,decimalLatitude,decimalLongitude,Winter,Spring,Summer,Autumn,src
P,Heliophila carnosa,-33.375,19.375,0.377913752913753,0.535650623885918,0.646480357877417,0.526943644590704,GRIDREF
P,Heliophila carnosa,-33.125,19.625,0.44224341834636,0.544426162073221,0.498483134512546,0.386603592485945,GRIDREF
P,Heliophila carnosa,-33.375,19.875,0.379177807486631,0.377385359738301,0.470716783216783,0.349444672974085,GRIDREF
P,Heliophila carnosa,-33.625,19.375,0.314321095571096,0.360002742355684,0.50458059097765,0.444261620732209,GRIDREF
P,Heliophila carnosa,-33.875,19.375,0.446022727272727,0.398258604140957,0.547314205402441,0.475935828877005,GRIDREF
P,Heliophila carnosa,-33.125,20.375,0.475584464555053,0.399819788055082,0.384066913478678,0.388591800356506,GRIDREF
P,Heliophila carnosa,-33.125,20.625,0.459151755107637,0.5000333000333,0.774398395721925,0.41107911696147,GRIDREF
P,Heliophila carnosa,-33.125,20.875,0.339906417112299,0.564937023760553,0.7734085767174,0.320512820512821,GRIDREF
P,Heliophila carnosa,-33.625,20.875,0.251126936788702,0.469023133729016,0.488580659536542,0.339709310297546,GRIDREF
P,Heliophila carnosa,-33.625,21.375,0.2252331002331,0.309954751131222,0.278704751131222,0.399835458658988,GRIDREF
P,Heliophila carnosa,-33.625,21.625,0.441360722610723,0.417249417249417,0.405697243932538,0.400589606471959,GRIDREF
P,Heliophila carnosa,-33.625,24.375,0.227272727272727,0.341354723707665,0.364373371726313,0.233374468668586,GRIDREF
P,Heliophila carnosa,-33.625,26.625,0.209764500205677,0.356790268554974,0.320782771150418,0.170848759084053,GRIDREF
P,Heliophila carnosa,-34.125,20.875,0.275649595502537,0.307621789974731,0.415351192924722,0.279377485259838,GRIDREF
P,Heliophila cedarbergensis,-32.375,19.125,0.342948717948718,0.329768270944742,0.204956807897984,0.262649115590292,GRIDREF
P,Heliophila cedarbergensis,-32.375,19.375,0.427721788015906,0.485647685647686,0.375831276566571,0.279171808583573,GRIDREF
A,Heliophila collina,-31.125,18.875,0.232384649664061,0.230146324263971,0.168067839023721,0.34519402166461,GRIDREF
A,Heliophila collina,-31.375,19.125,0.336812697106815,0.449730661495367,0.542168003565062,0.473810503222268,GRIDREF
A,Heliophila collina,-31.375,19.375,0.336624160153572,0.397465279818221,0.441926333470451,0.430618401206637,GRIDREF
A,Heliophila collina,-31.375,19.625,0.4583847525024,0.509941039352804,0.397633004250651,0.44864938982586,GRIDREF
A,Heliophila collina,-31.375,19.875,0.34156040038393,0.506013594248888,0.512049225284519,0.510695187165775,GRIDREF
A,Heliophila collina,-31.625,19.125,0.480460715754833,0.555129184540949,0.458380467571644,0.192444810091869,GRIDREF
A,Heliophila collina,-31.625,19.625,0.311394487865076,0.611770582358818,0.417677910324969,0.416495269436446,GRIDREF
A,Heliophila cornellsbergia,-28.375,17.125,0.369600987248046,0.40166696049049,0.287998765939942,0.183737830796654,GRIDREF
A,Heliophila cornellsbergia,-28.625,17.125,0.29912244618127,0.428706587530117,0.410067873303167,0.242081447963801,GRIDREF
A,Heliophila cornellsbergia,-33.375,18.375,0.338141025641026,0.396270396270396,0.454099821746881,0.535239270533388,GRIDREF
A,Heliophila cornuta,-28.625,17.125,0.29912244618127,0.428706587530117,0.410067873303167,0.242081447963801,GRIDREF
A,Heliophila cornuta,-29.125,17.625,0.379199232140409,0.444992262639321,0.441849204716852,0.308720691073632,GRIDREF
A,Heliophila cornuta,-29.375,17.625,0.32860276977924,0.573906485671192,0.470416838063897,0.387014945838475,GRIDREF
A,Heliophila cornuta,-29.375,17.875,0.426007815713698,0.553468100526924,0.470425407925408,0.342657342657343,GRIDREF
A,Heliophila cornuta,-29.625,17.625,0.489030577265871,0.613843019725373,0.46837721102427,0.474770327711504,GRIDREF
A,Heliophila cornuta,-29.625,17.875,0.243559749074455,0.367322873205226,0.389140271493213,0.485876868229809,GRIDREF
A,Heliophila cornuta,-29.875,17.625,0.25507764294529,0.36339542810131,0.462819655834362,0.421500068558892,GRIDREF
A,Heliophila cornuta,-30.125,17.875,0.248504559166324,0.243922743922744,0.39737590840532,0.252433840669135,GRIDREF
A,Heliophila cornuta,-30.875,17.875,0.446926847662142,0.378772208183973,0.417095159742219,0.273275743863979,GRIDREF
A,Heliophila cornuta,-30.375,18.125,0.337613979158097,0.456163444398739,0.470682503770739,0.345125462772522,GRIDREF
A,Heliophila cornuta,-31.375,18.625,0.560486082544906,0.462292609351433,0.392319690113808,0.420540244069656,GRIDREF
A,Heliophila cornuta,-31.875,18.375,0.364617612779378,0.426690956102721,0.324772041683806,0.461949814890991,GRIDREF
A,Heliophila cornuta,-31.625,18.625,0.418024989716166,0.485724079841727,0.575234814205403,0.487796517208282,GRIDREF
A,Heliophila cornuta,-31.875,18.875,0.324009324009324,0.518168106403401,0.44489150555327,0.319073083778966,GRIDREF
A,Heliophila cornuta,-31.375,19.375,0.336624160153572,0.397465279818221,0.441926333470451,0.430618401206637,GRIDREF
A,Heliophila cornuta,-31.375,19.625,0.4583847525024,0.509941039352804,0.397633004250651,0.44864938982586,GRIDREF
A,Heliophila cornuta,-31.375,19.875,0.34156040038393,0.506013594248888,0.512049225284519,0.510695187165775,GRIDREF
A,Heliophila cornuta,-31.625,19.125,0.480460715754833,0.555129184540949,0.458380467571644,0.192444810091869,GRIDREF
A,Heliophila cornuta,-31.625,19.375,0.336928390237214,0.47886427298192,0.511470759632524,0.458110516934046,GRIDREF
A,Heliophila cornuta,-31.875,19.375,0.426509152612094,0.501762942939414,0.444900075414781,0.346976552858906,GRIDREF
A,Heliophila cornuta,-32.375,18.375,0.318743144110791,0.187300934359758,0.206872171945701,0.378582202111614,GRIDREF
A,Heliophila cornuta,-32.125,18.625,0.218021561771562,0.389551624845742,0.401343754284931,0.3059783353901,GRIDREF
A,Heliophila cornuta,-32.125,18.875,0.279428904428904,0.223090634855341,0.237479432332374,0.249897161661868,GRIDREF
A,Heliophila cornuta,-32.375,18.875,0.307255244755245,0.371931989579048,0.356206293706294,0.346907993966818,GRIDREF
A,Heliophila cornuta,-32.625,18.375,0.363417832167832,0.494515288632936,0.246662038941451,0.313108460167284,GRIDREF
A,Heliophila cornuta,-32.875,18.375,0.392045454545455,0.505621829151241,0.57055138488962,0.335870012340601,GRIDREF
A,Heliophila cornuta,-32.625,18.875,0.333114801864802,0.460852872617579,0.30015511449335,0.236733854380913,GRIDREF
A,Heliophila cornuta,-32.375,19.375,0.427721788015906,0.485647685647686,0.375831276566571,0.279171808583573,GRIDREF
A,Heliophila cornuta,-32.625,19.125,0.307255244755245,0.392431098313451,0.256341697518168,0.262169203345674,GRIDREF
A,Heliophila cornuta,-32.875,19.625,0.3632764294529,0.356478815302345,0.341213320992733,0.283148224324695,GRIDREF
A,Heliophila cornuta,-32.125,20.125,0.196695461401344,0.239999216469805,0.420874468668586,0.325997531879885,GRIDREF
A,Heliophila cornuta,-32.625,20.375,0.340189222542164,0.412910618792972,0.467434526258056,0.409502262443439,GRIDREF
A,Heliophila cornuta,-32.875,20.125,0.376936788701495,0.449319308142838,0.345459687371452,0.382147264500206,GRIDREF
A,Heliophila cornuta,-32.875,20.375,0.29466611819553,0.338298955946015,0.424876593994241,0.299739476210064,GRIDREF
A,Heliophila cornuta,-32.875,20.625,0.279454614013438,0.547282129635071,0.550420780200192,0.291718085835733,GRIDREF
A,Heliophila cornuta,-32.625,21.125,0.310554641436994,0.399145952087129,0.418174962292609,0.234745646510352,GRIDREF
A,Heliophila cornuta,-32.625,21.375,0.828915569724393,0.663091810150634,0.584755930344166,0.569998628822158,GRIDREF
A,Heliophila cornuta,-32.875,21.125,0.4465840532017,0.347231200172377,0.280924345262581,0.379747703277115,GRIDREF
A,Heliophila cornuta,-32.125,25.375,0.257575757575758,0.429727135609489,0.450980392156863,0.235842588783765,GRIDREF
A,Heliophila cornuta,-33.6251,18.6251,0.312281468531469,0.430412724530372,0.354809406279995,0.333539010009598,GRIDREF
A,Heliophila cornuta,-33.375,19.125,0.31650641025641,0.324283559577677,0.546452934320581,0.550390785684903,GRIDREF
A,Heliophila cornuta,-33.375,19.625,0.429358631564514,0.554749172396231,0.562778520499109,0.305429864253394,GRIDREF
A,Heliophila cornuta,-33.375,19.875,0.379177807486631,0.377385359738301,0.470716783216783,0.349444672974085,GRIDREF
A,Heliophila cornuta,-33.625,19.875,0.163821472645002,0.292119645060822,0.674593788564377,0.26717400246812,GRIDREF
A,Heliophila cornuta,-33.125,20.125,0.422528451940217,0.277673307085072,0.31130450431921,0.315987933634992,GRIDREF
A,Heliophila cornuta,-33.375,20.125,0.41958041958042,0.408511096746391,0.43031845605375,0.392979569450158,GRIDREF
A,Heliophila cornuta,-33.125,20.625,0.459151755107637,0.5000333000333,0.774398395721925,0.41107911696147,GRIDREF
A,Heliophila cornuta,-33.375,20.875,0.314882421500069,0.359133023838906,0.319030234471411,0.266145619086796,GRIDREF
A,Heliophila cornuta,-33.625,20.375,0.447415329768271,0.505431823078882,0.587168346359523,0.501439736733854,GRIDREF
A,Heliophila cornuta,-33.875,20.125,0.27072192513369,0.255509196685667,0.346098142054024,0.379199232140409,GRIDREF
A,Heliophila cornuta,-33.875,20.375,0.281022898669958,0.370780200191965,0.44546568627451,0.342383107088989,GRIDREF
A,Heliophila cornuta,-33.875,20.625,0.267735328397093,0.282190358660947,0.280020224873166,0.248046071575483,GRIDREF
A,Heliophila cornuta,-33.375,21.375,0.215981934731935,0.437062937062937,0.735088440970794,0.325174825174825,GRIDREF
A,Heliophila cornuta,-33.625,21.375,0.2252331002331,0.309954751131222,0.278704751131222,0.399835458658988,GRIDREF
A,Heliophila cornuta,-33.875,21.125,0.337995337995338,0.350541615247498,0.246177841766077,0.250171397230221,GRIDREF
A,Heliophila cornuta,-33.625,21.875,0.380026223776224,0.387426299191005,0.37792660770602,0.383449883449883,GRIDREF
A,Heliophila cornuta,-33.875,21.875,0.232371794871795,0.243589743589744,0.287081790758261,0.274989716166187,GRIDREF
A,Heliophila cornuta,-33.375,22.625,0.272217365967366,0.684629096393802,0.762164918414918,0.505896064719594,GRIDREF
A,Heliophila cornuta,-33.625,22.125,0.368444055944056,0.289592760180995,0.292112299465241,0.428081722199369,GRIDREF
A,Heliophila cornuta,-33.625,22.375,0.338141025641026,0.394350747291924,0.554521458933224,0.402509255450432,GRIDREF
A,Heliophila cornuta,-33.625,22.625,0.2370337995338,0.234471410941999,0.242334258878377,0.376868229809406,GRIDREF
A,Heliophila cornuta,-33.625,23.125,0.220918174962293,0.393751346692523,0.672751268339504,0.411421911421911,GRIDREF
A,Heliophila cornuta,-34.375,20.375,0.198199472096531,0.323782100252689,0.39534913615796,0.351432880844646,GRIDREF
A,Heliophila cornuta,-34.125,21.375,0.399402680652681,0.371726312902783,0.332176402029343,0.267722473604827,GRIDREF
A,Heliophila cornuta,-34.375,21.375,0.295964452214452,0.330316742081448,0.18708864664747,0.295968737145208,GRIDREF
A,Heliophila cornuta,-34.125,21.625,0.323790792540793,0.290004113533525,0.196614047716989,0.233922939805293,GRIDREF
A,Heliophila coronopifolia,-30.375,17.375,0.339058000822707,0.41284597755186,0.346059577677225,0.243932538050185,GRIDREF
A,Heliophila coronopifolia,-31.625,18.625,0.418024989716166,0.485724079841727,0.575234814205403,0.487796517208282,GRIDREF
A,Heliophila coronopifolia,-31.875,18.625,0.267555361305361,0.468737145207733,0.281571369806664,0.336007130124777,GRIDREF
A,Heliophila coronopifolia,-31.125,19.375,0.248663101604278,0.316458051752169,0.407788290141231,0.32215823392294,GRIDREF
A,Heliophila coronopifolia,-31.625,19.125,0.480460715754833,0.555129184540949,0.458380467571644,0.192444810091869,GRIDREF
A,Heliophila coronopifolia,-32.875,17.875,0.356411970382559,0.446604376016141,0.40166940902235,0.409159467982997,GRIDREF
A,Heliophila coronopifolia,-32.125,18.875,0.279428904428904,0.223090634855341,0.237479432332374,0.249897161661868,GRIDREF
A,Heliophila coronopifolia,-32.625,18.375,0.363417832167832,0.494515288632936,0.246662038941451,0.313108460167284,GRIDREF
A,Heliophila coronopifolia,-32.875,18.375,0.392045454545455,0.505621829151241,0.57055138488962,0.335870012340601,GRIDREF
A,Heliophila coronopifolia,-32.625,18.625,0.317162004662005,0.530508706979295,0.771647470176882,0.55093925682161,GRIDREF
A,Heliophila coronopifolia,-32.875,18.625,0.297785547785548,0.343891402714932,0.373277457836281,0.328877005347594,GRIDREF
A,Heliophila coronopifolia,-32.875,18.875,0.267701048951049,0.291580968051556,0.487933634992459,0.381461675579323,GRIDREF
A,Heliophila coronopifolia,-32.125,19.125,0.511217948717949,0.526189496777732,0.549156725627314,0.411559029206088,GRIDREF
A,Heliophila coronopifolia,-32.375,19.375,0.427721788015906,0.485647685647686,0.375831276566571,0.279171808583573,GRIDREF
A,Heliophila coronopifolia,-32.875,19.625,0.3632764294529,0.356478815302345,0.341213320992733,0.283148224324695,GRIDREF
A,Heliophila coronopifolia,-33.125,18.125,0.180006455868525,0.0618605532398636,0.126954708519695,0.227346217001389,GRIDREF
A,Heliophila coronopifolia,-33.125,18.375,0.342657342657343,0.29343205813794,0.474431818181818,0.398464280817222,GRIDREF
A,Heliophila coronopifolia,-33.375,18.375,0.338141025641026,0.396270396270396,0.454099821746881,0.535239270533388,GRIDREF
A,Heliophila coronopifolia,-33.375,18.625,0.255754662004662,0.332990538872892,0.479676573426573,0.475044563279857,GRIDREF
A,Heliophila coronopifolia,-33.625,18.375,0.263792401723436,0.232663887836302,0.0991253809556197,0.320891751926235,GRIDREF
A,Heliophila coronopifolia,-33.875,18.375,0.57133032995102,0.545282303902994,0.506594054339412,0.485455349248453,GRIDREF
A,Heliophila coronopifolia,-33.875,18.375,0.57133032995102,0.545282303902994,0.506594054339412,0.485455349248453,GRIDREF
A,Heliophila coronopifolia,-33.625,18.625,0.312281468531469,0.430412724530372,0.354809406279995,0.333539010009598,GRIDREF
A,Heliophila coronopifolia,-33.625,18.875,0.441215034965035,0.471548059783354,0.214645036336213,0.173728232551762,GRIDREF
A,Heliophila coronopifolia,-33.875,18.625,0.330929487179487,0.362265185794598,0.291688091320444,0.330111065405183,GRIDREF
A,Heliophila coronopifolia,-33.375,26.625,0.169807520910462,0.381571369806664,0.24075311942959,0.15034965034965,GRIDREF
A,Heliophila coronopifolia,-34.125,18.375,0.259062776304156,0.3823417961349,0.25553498961987,0.249393709738537,GRIDREF
A,Heliophila coronopifolia,-34.125,18.625,0.453088578088578,0.276429452900041,0.453444227341286,0.474358974358974,GRIDREF
A,Heliophila coronopifolia,-34.125,18.875,0.119755244755245,0.288838612368024,0.190259495406554,0.129439188262718,GRIDREF
A,Heliophila coronopifolia,-34.375,21.375,0.295964452214452,0.330316742081448,0.18708864664747,0.295968737145208,GRIDREF
A,Heliophila crithmifolia,-28.375,16.875,0.436857260386672,0.405590487943429,0.28785736322501,0.415741121623475,GRIDREF
A,Heliophila crithmifolia,-28.625,17.125,0.29912244618127,0.428706587530117,0.410067873303167,0.242081447963801,GRIDREF
A,Heliophila crithmifolia,-28.625,17.375,0.798325449060743,0.787755381873029,0.619468154394625,0.420060331825038,GRIDREF
A,Heliophila crithmifolia,-28.875,18.375,0.379062114356232,0.269132827956357,0.464126559714795,0.474153297682709,GRIDREF
A,Heliophila crithmifolia,-28.875,18.875,0.440490881667352,0.523782100252689,0.41562114356232,0.513711778417661,GRIDREF
A,Heliophila crithmifolia,-29.125,17.125,0.489441930618401,0.570049558284852,0.391184183463595,0.568490333196216,GRIDREF
A,Heliophila crithmifolia,-29.125,17.625,0.379199232140409,0.444992262639321,0.441849204716852,0.308720691073632,GRIDREF
A,Heliophila crithmifolia,-29.375,17.625,0.32860276977924,0.573906485671192,0.470416838063897,0.387014945838475,GRIDREF
A,Heliophila crithmifolia,-29.375,17.875,0.426007815713698,0.553468100526924,0.470425407925408,0.342657342657343,GRIDREF
A,Heliophila crithmifolia,-29.625,17.625,0.489030577265871,0.613843019725373,0.46837721102427,0.474770327711504,GRIDREF
A,Heliophila crithmifolia,-29.625,17.875,0.243559749074455,0.367322873205226,0.389140271493213,0.485876868229809,GRIDREF
A,Heliophila crithmifolia,-29.875,25.375,0.229877965172083,0.395598519127931,0.501152646373235,0.405045934457699,GRIDREF
A,Heliophila crithmifolia,-30.125,17.375,0.3997668997669,0.448790425261014,0.519633552721788,0.394419306184012,GRIDREF
A,Heliophila crithmifolia,-30.125,17.875,0.248504559166324,0.243922743922744,0.39737590840532,0.252433840669135,GRIDREF
A,Heliophila crithmifolia,-30.375,17.875,0.1548916769505,0.345554445554446,0.409545111750994,0.301110654051831,GRIDREF
A,Heliophila crithmifolia,-30.625,22.625,0.305224187577129,0.368453115511939,0.577141608391608,0.484574249280132,GRIDREF
A,Heliophila crithmifolia,-31.375,18.375,0.48815216646099,0.471628371628372,0.434714795008913,0.336144247908954,GRIDREF
A,Heliophila crithmifolia,-31.625,18.625,0.418024989716166,0.485724079841727,0.575234814205403,0.487796517208282,GRIDREF
A,Heliophila crithmifolia,-31.625,18.875,0.204545454545455,0.184286301933361,0.267726758535582,0.279857397504456,GRIDREF
A,Heliophila crithmifolia,-31.875,18.625,0.267555361305361,0.468737145207733,0.281571369806664,0.336007130124777,GRIDREF
A,Heliophila crithmifolia,-31.125,19.375,0.248663101604278,0.316458051752169,0.407788290141231,0.32215823392294,GRIDREF
A,Heliophila crithmifolia,-31.375,19.125,0.336812697106815,0.449730661495367,0.542168003565062,0.473810503222268,GRIDREF
A,Heliophila crithmifolia,-31.375,19.375,0.336624160153572,0.397465279818221,0.441926333470451,0.430618401206637,GRIDREF
A,Heliophila crithmifolia,-31.125,19.875,0.275606746194982,0.354604219310102,0.615286061977239,0.475593034416564,GRIDREF
A,Heliophila crithmifolia,-31.375,19.625,0.4583847525024,0.509941039352804,0.397633004250651,0.44864938982586,GRIDREF
A,Heliophila crithmifolia,-31.375,19.875,0.34156040038393,0.506013594248888,0.512049225284519,0.510695187165775,GRIDREF
A,Heliophila crithmifolia,-31.625,19.125,0.480460715754833,0.555129184540949,0.458380467571644,0.192444810091869,GRIDREF
A,Heliophila crithmifolia,-31.625,19.375,0.336928390237214,0.47886427298192,0.511470759632524,0.458110516934046,GRIDREF
A,Heliophila crithmifolia,-31.625,19.625,0.311394487865076,0.611770582358818,0.417677910324969,0.416495269436446,GRIDREF
A,Heliophila crithmifolia,-31.625,19.875,0.55370303715892,0.460627607686431,0.526515151515152,0.416221033868093,GRIDREF
A,Heliophila crithmifolia,-31.875,19.875,0.200260523789936,0.277075865311159,0.258295625942685,0.238584944467297,GRIDREF
A,Heliophila crithmifolia,-31.375,20.125,0.404291786644728,0.371448159683454,0.374284416563828,0.4296585767174,GRIDREF
A,Heliophila crithmifolia,-31.375,20.625,0.300425065130947,0.278258995906055,0.457334944467297,0.443850267379679,GRIDREF
A,Heliophila crithmifolia,-31.625,20.125,0.361099684629096,0.422816399286987,0.574926299191005,0.497806115453174,GRIDREF
A,Heliophila crithmifolia,-31.875,20.125,0.417592211709859,0.506219270925153,0.505257610037022,0.319141642671054,GRIDREF
A,Heliophila crithmifolia,-31.875,20.375,0.349033319621555,0.372639125580302,0.517889585904292,0.416289592760181,GRIDREF
A,Heliophila crithmifolia,-31.875,20.625,0.381255998903058,0.444588744588745,0.511256513094748,0.362813656931304,GRIDREF
A,Heliophila crithmifolia,-31.875,21.375,0.225211675579323,0.39494427141486,0.445594234197175,0.476347182229535,GRIDREF
A,Heliophila crithmifolia,-31.375,23.125,0.176744823803647,0.293994241053065,0.577223022075963,0.464212258329905,GRIDREF
A,Heliophila crithmifolia,-31.125,23.625,0.209241738653503,0.425353078294255,0.600057418072124,0.406005758946935,GRIDREF
A,Heliophila crithmifolia,-31.625,23.125,0.302207596325243,0.370300287947347,0.44753102289867,0.462292609351433,GRIDREF
A,Heliophila crithmifolia,-32.125,18.875,0.279428904428904,0.223090634855341,0.237479432332374,0.249897161661868,GRIDREF
A,Heliophila crithmifolia,-32.375,18.875,0.307255244755245,0.371931989579048,0.356206293706294,0.346907993966818,GRIDREF
A,Heliophila crithmifolia,-32.875,18.625,0.297785547785548,0.343891402714932,0.373277457836281,0.328877005347594,GRIDREF
A,Heliophila crithmifolia,-32.125,19.625,0.531549945152886,0.490127519539284,0.460115864527629,0.359317153434801,GRIDREF
A,Heliophila crithmifolia,-32.125,19.875,0.201083230494995,0.345619086795557,0.360709755930344,0.256753050870698,GRIDREF
A,Heliophila crithmifolia,-32.625,19.375,0.341226175784999,0.465358171240524,0.45995303715892,0.356163444398739,GRIDREF
A,Heliophila crithmifolia,-32.875,19.625,0.3632764294529,0.356478815302345,0.341213320992733,0.283148224324695,GRIDREF
A,Heliophila crithmifolia,-32.875,19.875,0.422845536816125,0.537889561418973,0.371087858220211,0.320307143836556,GRIDREF
A,Heliophila crithmifolia,-32.125,20.125,0.196695461401344,0.239999216469805,0.420874468668586,0.325997531879885,GRIDREF
A,Heliophila crithmifolia,-32.375,20.125,0.284039489921843,0.449383949383949,0.508231351981352,0.413958590429179,GRIDREF
A,Heliophila crithmifolia,-32.375,20.375,0.329494035376388,0.397469197469197,0.526292335115865,0.252022487316605,GRIDREF
A,Heliophila crithmifolia,-32.125,20.625,0.415179795694502,0.264090811149635,0.385930858357329,0.300425065130947,GRIDREF
A,Heliophila crithmifolia,-32.375,20.625,0.345262580556698,0.402329043505514,0.42474376114082,0.417043740573152,GRIDREF
A,Heliophila crithmifolia,-32.625,20.375,0.340189222542164,0.412910618792972,0.467434526258056,0.409502262443439,GRIDREF
A,Heliophila crithmifolia,-32.625,20.625,0.25429350061703,0.308138919903626,0.316112196626903,0.289524201288907,GRIDREF
A,Heliophila crithmifolia,-32.625,20.875,0.465656279994515,0.402458325987738,0.440859385712327,0.279925956396545,GRIDREF
A,Heliophila crithmifolia,-32.875,20.625,0.279454614013438,0.547282129635071,0.550420780200192,0.291718085835733,GRIDREF
A,Heliophila crithmifolia,-32.125,21.125,0.339807863704923,0.435862177038648,0.478309680515563,0.446866858631565,GRIDREF
A,Heliophila crithmifolia,-32.125,21.875,0.392045454545455,0.400863842040313,0.460754319210202,0.239956122309064,GRIDREF
A,Heliophila crithmifolia,-32.125,22.625,0.334820204305498,0.377179683062036,0.394170780200192,0.491567256273139,GRIDREF
A,Heliophila crithmifolia,-32.125,22.875,0.394393596599479,0.46959706959707,0.479038118744001,0.492115727409845,GRIDREF
A,Heliophila crithmifolia,-32.875,22.375,0.293560606060606,0.493898258604141,0.275071129850542,0.212532565473742,GRIDREF
A,Heliophila crithmifolia,-32.625,22.875,0.384542540792541,0.309085032614444,0.353935280405869,0.307418072123955,GRIDREF
A,Heliophila crithmifolia,-32.625,23.125,0.237925065130947,0.349021566668625,0.426432023858494,0.397161661867544,GRIDREF
A,Heliophila crithmifolia,-33.125,18.625,0.314248251748252,0.357877416700946,0.461637014945839,0.462772521596051,GRIDREF
A,Heliophila crithmifolia,-33.125,18.875,0.274621212121212,0.469354175236528,0.407544049088167,0.339709310297546,GRIDREF
A,Heliophila crithmifolia,-33.375,19.125,0.31650641025641,0.324283559577677,0.546452934320581,0.550390785684903,GRIDREF
A,Heliophila crithmifolia,-33.375,19.375,0.377913752913753,0.535650623885918,0.646480357877417,0.526943644590704,GRIDREF
A,Heliophila crithmifolia,-33.125,19.875,0.426290621143562,0.442451665981078,0.477966886055121,0.532496914849856,GRIDREF
A,Heliophila crithmifolia,-33.375,19.625,0.429358631564514,0.554749172396231,0.562778520499109,0.305429864253394,GRIDREF
A,Heliophila crithmifolia,-33.625,19.375,0.314321095571096,0.360002742355684,0.50458059097765,0.444261620732209,GRIDREF
A,Heliophila crithmifolia,-33.875,19.375,0.446022727272727,0.398258604140957,0.547314205402441,0.475935828877005,GRIDREF
A,Heliophila crithmifolia,-33.875,19.875,0.220026909365145,0.21631309866604,0.235075586178527,0.242424242424242,GRIDREF
A,Heliophila crithmifolia,-33.125,20.375,0.475584464555053,0.399819788055082,0.384066913478678,0.388591800356506,GRIDREF
A,Heliophila crithmifolia,-33.125,20.625,0.459151755107637,0.5000333000333,0.774398395721925,0.41107911696147,GRIDREF
A,Heliophila crithmifolia,-33.375,20.625,0.191934903331962,0.322595052006817,0.216628959276018,0.233511586452763,GRIDREF
A,Heliophila crithmifolia,-33.375,20.875,0.314882421500069,0.359133023838906,0.319030234471411,0.266145619086796,GRIDREF
A,Heliophila crithmifolia,-33.625,20.125,0.271703174276704,0.237401813872402,0.352739784725079,0.351981351981352,GRIDREF
A,Heliophila crithmifolia,-33.875,20.375,0.281022898669958,0.370780200191965,0.44546568627451,0.342383107088989,GRIDREF
A,Heliophila crithmifolia,-33.625,20.875,0.251126936788702,0.469023133729016,0.488580659536542,0.339709310297546,GRIDREF
A,Heliophila crithmifolia,-33.625,21.125,0.399732620320856,0.352022487316605,0.401785102152749,0.307486631016043,GRIDREF
A,Heliophila crithmifolia,-33.625,21.375,0.2252331002331,0.309954751131222,0.278704751131222,0.399835458658988,GRIDREF
A,Heliophila crithmifolia,-33.125,22.375,0.232444638694639,0.582613464966406,0.789459927327575,0.503359385712327,GRIDREF
A,Heliophila crithmifolia,-33.625,22.375,0.338141025641026,0.394350747291924,0.554521458933224,0.402509255450432,GRIDREF
A,Heliophila crithmifolia,-33.875,22.125,0.269959207459207,0.257232963115316,0.309989030577266,0.304949952008776,GRIDREF
A,Heliophila crithmifolia,-33.625,22.625,0.2370337995338,0.234471410941999,0.242334258878377,0.376868229809406,GRIDREF
A,Heliophila crithmifolia,-33.375,23.125,0.419126216920335,0.460894007952832,0.464117989853284,0.344439873851639,GRIDREF
A,Heliophila crithmifolia,-33.375,23.375,0.302391848347731,0.406983212865566,0.478541066776361,0.30961195667078,GRIDREF
A,Heliophila crithmifolia,-33.625,23.125,0.220918174962293,0.393751346692523,0.672751268339504,0.411421911421911,GRIDREF
A,Heliophila descurva,-31.375,19.125,0.336812697106815,0.449730661495367,0.542168003565062,0.473810503222268,GRIDREF
A,Heliophila descurva,-31.625,19.125,0.480460715754833,0.555129184540949,0.458380467571644,0.192444810091869,GRIDREF
A,Heliophila descurva,-32.125,18.875,0.279428904428904,0.223090634855341,0.237479432332374,0.249897161661868,GRIDREF
A,Heliophila descurva,-32.125,19.125,0.511217948717949,0.526189496777732,0.549156725627314,0.411559029206088,GRIDREF
A,Heliophila descurva,-32.875,19.625,0.3632764294529,0.356478815302345,0.341213320992733,0.283148224324695,GRIDREF
A,Heliophila descurva,-33.875,20.625,0.267735328397093,0.282190358660947,0.280020224873166,0.248046071575483,GRIDREF
A,Heliophila descurva,-33.375,22.375,0.337922494172494,0.373166049636638,0.438326991635815,0.273481420540244,GRIDREF
A,Heliophila deserticola,-28.125,16.875,0.553133141368436,0.486860198624905,0.315979363773481,0.435074729192376,GRIDREF
A,Heliophila deserticola,-28.375,16.875,0.436857260386672,0.405590487943429,0.28785736322501,0.415741121623475,GRIDREF
A,Heliophila deserticola,-28.625,16.875,0.248663101604278,0.223427552839318,0.349556081173728,0.34032634032634,GRIDREF
A,Heliophila deserticola,-28.125,17.125,0.41512409159468,0.616505063563887,0.56464246537776,0.502879473467709,GRIDREF
A,Heliophila deserticola,-28.125,17.375,0.507828568490333,0.539954163483575,0.304825689016865,0.338818044700398,GRIDREF
A,Heliophila deserticola,-28.375,17.125,0.369600987248046,0.40166696049049,0.287998765939942,0.183737830796654,GRIDREF
A,Heliophila deserticola,-28.625,17.125,0.29912244618127,0.428706587530117,0.410067873303167,0.242081447963801,GRIDREF
A,Heliophila deserticola,-28.625,17.375,0.798325449060743,0.787755381873029,0.619468154394625,0.420060331825038,GRIDREF
A,Heliophila deserticola,-28.875,17.625,0.542986425339367,0.444326261973321,0.470678218839984,0.429864253393665,GRIDREF
