species,life_history,Winter,Spring,Summer,Autumn,decimalLatitude,decimalLongitude,src
Heliophila linearis,P,0.198199472096531,0.323782100252689,0.39534913615796,0.351432880844646,-34.375,20.375,GBIF
Heliophila linearis,P,0.412788804332922,0.25957375957376,0.392319690113808,0.25867269984917,-34.125,20.375,GBIF
Heliophila linearis,P,0.57133032995102,0.545282303902994,0.506594054339412,0.485455349248453,-33.875,18.375,GBIF
Heliophila linearis,P,0.337995337995338,0.350541615247498,0.246177841766077,0.250171397230221,-33.875,21.125,GBIF
Heliophila linearis,P,0.295964452214452,0.330316742081448,0.18708864664747,0.295968737145208,-34.375,21.375,GBIF
Heliophila linearis,P,0.170094611271082,0.384286301933361,0.533255347593583,0.346839435074729,-30,26,GBIF
Heliophila linearis,P,0.237145207733443,0.360931225637108,0.318678870149458,0.277115041820924,-33.50361,20.98583,GBIF
Heliophila linearis,P,0.483425259287328,0.176676771504358,0.0826046190767676,0.227434634331186,-34.375,18.875,GBIF
Heliophila linearis,P,0.57133032995102,0.545282303902994,0.506594054339412,0.485455349248453,-33.875,18.375,GBIF
Heliophila linearis,P,0.295964452214452,0.330316742081448,0.18708864664747,0.295968737145208,-34.375,21.375,GBIF
Heliophila linearis,P,0.25348757245309,0.1176582038651,0.19363152320712,0.220746494884426,-34.375,19.125,GBIF
Heliophila linearis,P,0.25348757245309,0.1176582038651,0.19363152320712,0.220746494884426,-34.375,19.125,GBIF
Heliophila linearis,P,0.237325174825175,0.227752639517345,0.0715969079939668,0.157479775126834,-34.125,23.125,GBIF
Heliophila linearis,P,0.473994755244755,0.594679829973948,0.265734265734266,0.348073495132319,-34.375,21.875,GBIF
Heliophila linearis,P,0.295964452214452,0.330316742081448,0.18708864664747,0.295968737145208,-34.375,21.375,GBIF
Heliophila linearis,P,0.295964452214452,0.330316742081448,0.18708864664747,0.295968737145208,-34.375,21.375,GBIF
Heliophila linearis,P,0.259062776304156,0.3823417961349,0.25553498961987,0.249393709738537,-34.125,18.375,GBIF
Heliophila linearis,P,0.169807520910462,0.381571369806664,0.24075311942959,0.15034965034965,-33.375,26.625,GBIF
Heliophila linearis,P,0.323790792540793,0.290004113533525,0.196614047716989,0.233922939805293,-34.125,21.625,GBIF
Heliophila linearis,P,0.295964452214452,0.330316742081448,0.18708864664747,0.295968737145208,-34.375,21.375,GBIF
Heliophila linearis,P,0.237325174825175,0.227752639517345,0.0715969079939668,0.157479775126834,-34.125,23.125,GBIF
Heliophila linearis,P,0.25348757245309,0.1176582038651,0.19363152320712,0.220746494884426,-34.375,19.125,GBIF
Heliophila linearis,P,0.359411421911422,0.388180447003976,0.236253942136295,0.277046482928836,-34.375,20.875,GBIF
Heliophila linearis,P,0.182765151515152,0.209515974221857,0.244806663924311,0.303784450843274,-33.625,22.875,GBIF
Heliophila linearis,P,0.295964452214452,0.330316742081448,0.18708864664747,0.295968737145208,-34.375,21.375,GBIF
Heliophila linearis,P,0.483425259287328,0.176676771504358,0.0826046190767676,0.227434634331186,-34.375,18.875,GBIF
Heliophila linearis,P,0.473994755244755,0.594679829973948,0.265734265734266,0.348073495132319,-34.375,21.875,GBIF
Heliophila linearis,P,0.259062776304156,0.3823417961349,0.25553498961987,0.249393709738537,-34.125,18.375,GBIF
Heliophila linearis,P,0.181462532565474,0.262353332941568,0.263193301796243,0.23364870423694,-33.875,20.875,GBIF
Heliophila linearis,P,0.24187148635678,0.299894223423635,0.270691930618401,0.297614150555327,-34.125,20.125,GBIF
Heliophila linearis,P,0.241550116550117,0.276223776223776,0.228562491430138,0.189496777732072,-34.125,19.375,GBIF
Heliophila linearis,P,0.259062776304156,0.3823417961349,0.25553498961987,0.249393709738537,-34.125,18.375,GBIF
Heliophila linearis,P,0.102928321678322,0.230015082956259,0.0732294666118196,0.187714246537776,-33.875,22.625,GBIF
Heliophila linearis,P,0.187427156177156,0.206979295214589,0.12475147401618,0.251542575071987,-33.875,22.375,GBIF
Heliophila linearis,P,0.295964452214452,0.330316742081448,0.18708864664747,0.295968737145208,-34.375,21.375,GBIF
Heliophila linearis,P,0.483425259287328,0.176676771504358,0.0826046190767676,0.227434634331186,-34.375,18.875,GBIF
Heliophila linearis,P,0.295964452214452,0.330316742081448,0.18708864664747,0.295968737145208,-34.375,21.375,GBIF
Heliophila linearis,P,0.220918174962293,0.393751346692523,0.672751268339504,0.411421911421911,-33.625,23.125,GBIF
Heliophila linearis,P,0.259062776304156,0.3823417961349,0.25553498961987,0.249393709738537,-34.125,18.375,GBIF
Heliophila linearis,P,0.210882867132867,0.244343891402715,0.24983717263129,0.256890168654875,-33.875,21.625,GBIF
Heliophila linearis,P,0.399402680652681,0.371726312902783,0.332176402029343,0.267722473604827,-34.125,21.375,GBIF
Heliophila linearis,P,0.180006455868525,0.0618605532398636,0.126954708519695,0.227346217001389,-33.125,18.125,GBIF
Heliophila linearis,P,0.285200706156589,0.316736204971499,0.526476587138352,0.480323597970657,-34.625,20.125,GBIF
Heliophila linearis,P,0.57133032995102,0.545282303902994,0.506594054339412,0.485455349248453,-33.875,18.375,GBIF
Heliophila linearis,P,0.198199472096531,0.323782100252689,0.39534913615796,0.351432880844646,-34.375,20.375,GBIF
Heliophila linearis,P,0.259062776304156,0.3823417961349,0.25553498961987,0.249393709738537,-34.125,18.375,GBIF
Heliophila linearis,P,0.259062776304156,0.3823417961349,0.25553498961987,0.249393709738537,-34.125,18.375,GBIF
Heliophila linearis,P,0.667467948717949,0.587755381873029,0.715686274509804,0.763814616755793,-33.875,25.625,GBIF
Heliophila linearis,P,0.453088578088578,0.276429452900041,0.453444227341286,0.474358974358974,-34.125,18.625,GBIF
Heliophila linearis,P,0.259062776304156,0.3823417961349,0.25553498961987,0.249393709738537,-34.125,18.375,GBIF
Heliophila linearis,P,0.181462532565474,0.262353332941568,0.263193301796243,0.23364870423694,-33.875,20.875,GBIF
Heliophila linearis,P,0.308994926641986,0.424359953771719,0.492668483477307,0.33305909776498,-28.99861,25.0925,GBIF
Heliophila linearis,P,0.119828088578089,0.170437405731523,0.113280714383656,0.27526395173454,-33.875,22.875,GBIF
Heliophila linearis,P,0.259062776304156,0.3823417961349,0.25553498961987,0.249393709738537,-34.125,18.375,GBIF
Heliophila linearis,P,0.267735328397093,0.282190358660947,0.280020224873166,0.248046071575483,-33.875,20.625,GBIF
Heliophila linearis,P,0.295964452214452,0.330316742081448,0.18708864664747,0.295968737145208,-34.375,21.375,GBIF
Heliophila linearis,P,0.362218051556287,0.370239564357211,0.342365967365967,0.320307143836556,-34.375,20.625,GBIF
Heliophila linearis,P,0.102928321678322,0.230015082956259,0.0732294666118196,0.187714246537776,-33.875,22.625,GBIF
Heliophila linearis,P,0.295964452214452,0.330316742081448,0.18708864664747,0.295968737145208,-34.375,21.375,GBIF
Heliophila linearis,P,0.57133032995102,0.545282303902994,0.506594054339412,0.485455349248453,-33.875,18.375,GBIF
Heliophila macowaniana,A,0.24187148635678,0.299894223423635,0.270691930618401,0.297614150555327,-34.125,20.125,GBIF
Heliophila macowaniana,A,0.31650641025641,0.324283559577677,0.546452934320581,0.550390785684903,-33.375,19.125,GBIF
Heliophila macowaniana,A,0.255754662004662,0.332990538872892,0.479676573426573,0.475044563279857,-33.375,18.625,GBIF
Heliophila macowaniana,A,0.274621212121212,0.469354175236528,0.407544049088167,0.339709310297546,-33.125,18.875,GBIF
Heliophila macowaniana,A,0.511217948717949,0.526189496777732,0.549156725627314,0.411559029206088,-32.125,19.125,GBIF
Heliophila macowaniana,A,0.274621212121212,0.469354175236528,0.407544049088167,0.339709310297546,-33.125,18.875,GBIF
Heliophila macowaniana,A,0.389495920745921,0.309886192239133,0.528370526532291,0.476210064445359,-33.375,18.875,GBIF
Heliophila macowaniana,A,0.31650641025641,0.324283559577677,0.546452934320581,0.550390785684903,-33.33333,19.1,GBIF
Heliophila macowaniana,A,0.429358631564514,0.554749172396231,0.562778520499109,0.305429864253394,-33.375,19.625,GBIF
Heliophila macowaniana,A,0.267701048951049,0.291580968051556,0.487933634992459,0.381461675579323,-32.875,18.875,GBIF
Heliophila macowaniana,A,0.31650641025641,0.324283559577677,0.546452934320581,0.550390785684903,-33.375,19.125,GBIF
Heliophila macowaniana,A,0.333114801864802,0.460852872617579,0.30015511449335,0.236733854380913,-32.625,18.875,GBIF
Heliophila macowaniana,A,0.31650641025641,0.324283559577677,0.546452934320581,0.550390785684903,-33.375,19.125,GBIF
Heliophila macowaniana,A,0.267701048951049,0.291580968051556,0.487933634992459,0.381461675579323,-32.875,18.875,GBIF
Heliophila macowaniana,A,0.267701048951049,0.291580968051556,0.487933634992459,0.381461675579323,-32.875,18.875,GBIF
Heliophila macowaniana,A,0.204545454545455,0.184286301933361,0.267726758535582,0.279857397504456,-31.625,18.875,GBIF
Heliophila macowaniana,A,0.511217948717949,0.526189496777732,0.549156725627314,0.411559029206088,-32.125,19.125,GBIF
Heliophila macowaniana,A,0.308994926641986,0.424359953771719,0.492668483477307,0.33305909776498,-28.99861,25.0925,GBIF
Heliophila macowaniana,A,0.308994926641986,0.424359953771719,0.492668483477307,0.33305909776498,-28.99853,25.09254,GBIF
Heliophila macowaniana,A,0.307255244755245,0.392431098313451,0.256341697518168,0.262169203345674,-32.625,19.125,GBIF
Heliophila macowaniana,A,0.448220896750309,0.469802746273335,0.438412690250926,0.490470313999726,-32.875,18.125,GBIF
Heliophila macowaniana,A,0.307255244755245,0.371931989579048,0.356206293706294,0.346907993966818,-32.375,18.875,GBIF
Heliophila macowaniana,A,0.344332750582751,0.411833264774441,0.318743144110791,0.438639791580968,-32.67,19.22,GBIF
Heliophila macowaniana,A,0.382648601398601,0.450431921020156,0.467233134512546,0.384204031262855,-32.43,18.96,GBIF
Heliophila macowaniana,A,0.556235431235431,0.583299053887289,0.356986151103798,0.468600027423557,-33.125,19.375,GBIF
Heliophila macowaniana,A,0.140952797202797,0.323735088440971,0.420527389277389,0.203139997257644,-33.875,18.875,GBIF
Heliophila macowaniana,A,0.317162004662005,0.530508706979295,0.771647470176882,0.55093925682161,-32.625,18.625,GBIF
Heliophila macowaniana,A,0.297785547785548,0.343891402714932,0.373277457836281,0.328877005347594,-32.875,18.625,GBIF
Heliophila macowaniana,A,0.279428904428904,0.223090634855341,0.237479432332374,0.249897161661868,-32.125,18.875,GBIF
Heliophila macowaniana,A,0.422528451940217,0.277673307085072,0.31130450431921,0.315987933634992,-33.125,20.125,GBIF
Heliophila macowaniana,A,0.267701048951049,0.291580968051556,0.487933634992459,0.381461675579323,-32.875,18.875,GBIF
Heliophila macra,P,0.25348757245309,0.1176582038651,0.19363152320712,0.220746494884426,-34.375,19.125,GBIF
Heliophila macra,P,0.308994926641986,0.424359953771719,0.492668483477307,0.33305909776498,-28.99853,25.09254,GBIF
Heliophila macra,P,0.231501953928425,0.304564063387593,0.29838543809132,0.217331687919923,-34.625,19.875,GBIF
Heliophila macra,P,0.356643356643357,0.328808446455505,0.180369875222816,0.230769230769231,-34.4,19.18333,GBIF
Heliophila macra,P,0.25348757245309,0.1176582038651,0.19363152320712,0.220746494884426,-34.375,19.125,GBIF
Heliophila macra,P,0.362218051556287,0.370239564357211,0.342365967365967,0.320307143836556,-34.375,20.625,GBIF
Heliophila macra,P,0.195148601398601,0.26395173453997,0.159313725490196,0.187371452077334,-34.55,19.65,GBIF
Heliophila macra,P,0.25348757245309,0.1176582038651,0.19363152320712,0.220746494884426,-34.375,19.125,GBIF
Heliophila macra,P,0.285200706156589,0.316736204971499,0.526476587138352,0.480323597970657,-34.625,20.125,GBIF
Heliophila macra,P,0.285200706156589,0.316736204971499,0.526476587138352,0.480323597970657,-34.625,20.125,GBIF
Heliophila macra,P,0.321605477855478,0.489373371726313,0.244965206362265,0.15521733168792,-34.625,19.625,GBIF
Heliophila macra,P,0.231501953928425,0.304564063387593,0.29838543809132,0.217331687919923,-34.625,19.875,GBIF
Heliophila macra,P,0.25348757245309,0.1176582038651,0.19363152320712,0.220746494884426,-34.375,19.125,GBIF
Heliophila macra,P,0.359411421911422,0.388180447003976,0.236253942136295,0.277046482928836,-34.375,20.875,GBIF
Heliophila macra,P,0.285200706156589,0.316736204971499,0.526476587138352,0.480323597970657,-34.625,20.125,GBIF
Heliophila macra,P,0.399402680652681,0.371726312902783,0.332176402029343,0.267722473604827,-34.125,21.375,GBIF
Heliophila macra,P,0.24409965034965,0.310228986699575,0.215206362265186,0.273001508295626,-33.625,19.125,GBIF
Heliophila macra,P,0.231501953928425,0.304564063387593,0.29838543809132,0.217331687919923,-34.625,19.875,GBIF
Heliophila macra,P,0.399402680652681,0.371726312902783,0.332176402029343,0.267722473604827,-34.125,21.375,GBIF
Heliophila macra,P,0.308994926641986,0.424359953771719,0.492668483477307,0.33305909776498,-28.99861,25.0925,GBIF
Heliophila macra,P,0.417759324009324,0.33792677910325,0.365260352392705,0.393253805018511,-34.375,19.375,GBIF
Heliophila macra,P,0.412788804332922,0.25957375957376,0.392319690113808,0.25867269984917,-34.125,20.375,GBIF
Heliophila macrosperma,P,0.226749965720554,0.431070889894419,0.154788838612368,0.124640065816536,-32.875,27.625,GBIF
Heliophila macrosperma,P,0.240778829014123,0.208846055904879,0.410843445769916,0.277252159605101,-32.17472,26.46,GBIF
Heliophila macrosperma,P,0.2435168997669,0.49191005073358,0.448996469217057,0.26717400246812,-33.875,25.375,GBIF
Heliophila macrosperma,P,0.388848896201837,0.228275645922705,0.240710270122035,0.252365281777047,-31.875,25.375,GBIF
Heliophila macrosperma,P,0.308994926641986,0.424359953771719,0.492668483477307,0.33305909776498,-28.99861,25.0925,GBIF
Heliophila minima,P,0.423488276429453,0.519261131025837,0.616404428904429,0.323735088440971,-29.125,25.625,GBIF
Heliophila minima,P,0.288084464555053,0.471673424614601,0.49706482243247,0.26072946661182,-28.625,24.875,GBIF
Heliophila minima,P,0.251953928424517,0.400062682415624,0.448298025503908,0.330385300973536,-29.375,24.875,GBIF
Heliophila minima,P,0.288084464555053,0.471673424614601,0.49706482243247,0.26072946661182,-28.625,24.875,GBIF
Heliophila minima,P,0.288084464555053,0.471673424614601,0.49706482243247,0.26072946661182,-28.625,24.875,GBIF
Heliophila minima,P,0.311668723433429,0.476989676989677,0.444840086384204,0.50363362128068,-30.375,24.125,GBIF
Heliophila minima,P,0.346359522830111,0.495020665608901,0.540029823118058,0.258329905388729,-22.625,17.625,GBIF
Heliophila minima,P,0.285067873303167,0.542022683199154,0.555241327300151,0.339640751405457,-22,17,GBIF
Heliophila minima,P,0.24187148635678,0.299894223423635,0.270691930618401,0.297614150555327,-34.125,20.125,GBIF
Heliophila minima,P,0.287056081173728,0.420287555581673,0.543847696421226,0.492595639654463,-29.625,25.375,GBIF
Heliophila minima,P,0.344165638283285,0.417956553250671,0.4648292883587,0.360688331276567,-29.1167,26.2333,GBIF
Heliophila minima,P,0.380219045660222,0.322998570057394,0.562564273961333,0.457356369121075,-32.375,22.625,GBIF
Heliophila minima,P,0.357466063348416,0.332496914849856,0.427079048402578,0.388317564788153,-28.375,23.125,GBIF
Heliophila minima,P,0.288084464555053,0.471673424614601,0.49706482243247,0.26072946661182,-28.625,24.875,GBIF
Heliophila minima,P,0.60105580693816,0.555468061350414,0.463565233785822,0.398190045248869,-26.63417,16.31833,GBIF
Heliophila minima,P,0.428835870012341,0.373365849836438,0.620029480323598,0.529206088029618,-27.375,18.625,GBIF
Heliophila minima,P,0.431441107911696,0.560388630976866,0.67000034279446,0.563828328534211,-28.625,20.375,GBIF
Heliophila minima,P,0.43329219799808,0.603120409002762,0.535239270533388,0.398052927464692,-23.125,16.875,GBIF
Heliophila minima,P,0.177910324969149,0.355342696519167,0.48195615658851,0.417455093925682,-30.875,23.625,GBIF
Heliophila minima,P,0.408679555738379,0.416036904272198,0.674825174825175,0.512340600575895,-27.625,18.375,GBIF
Heliophila minima,P,0.419786096256685,0.46981841687724,0.481664781297134,0.306938159879336,-28.125,24.625,GBIF
Heliophila minima,P,0.288084464555053,0.471673424614601,0.49706482243247,0.26072946661182,-28.625,24.875,GBIF
Heliophila minima,P,0.509392568216098,0.390605472958414,0.522277354997943,0.519882078705608,-27.625,18.125,GBIF
Heliophila minima,P,0.211427053338818,0.365992830698713,0.470635369532428,0.400041135335253,-31.625,22.375,GBIF
Heliophila minima,P,0.172562731386261,0.341817006522889,0.370068044700398,0.411147675853558,-30.375,23.625,GBIF
Heliophila minima,P,0.500685588920883,0.577765371883019,0.457206396544632,0.419443301796243,-26.875,16.375,GBIF
Heliophila minima,P,0.344165638283285,0.417956553250671,0.4648292883587,0.360688331276567,-29.11,26.23,GBIF
Heliophila minima,P,0.142533936651584,0.253307476836889,0.380806081173728,0.281434252022487,-30.125,24.625,GBIF
Heliophila minima,P,0.60105580693816,0.555468061350414,0.463565233785822,0.398190045248869,-26.625,16.375,GBIF
Heliophila minima,P,0.524886877828054,0.604450451509275,0.533302481831894,0.624845742492801,-27.875,18.125,GBIF
Heliophila minima,P,0.272932949403538,0.424295312530607,0.540325483340189,0.344851227204168,-29.625,25.125,GBIF
Heliophila minima,P,0.287056081173728,0.420287555581673,0.543847696421226,0.492595639654463,-29.625,25.375,GBIF
Heliophila minima,P,0.499862882215823,0.530189418424713,0.594178493075552,0.513643219525573,-28.375,21.125,GBIF
Heliophila minima,P,0.431441107911696,0.560388630976866,0.67000034279446,0.563828328534211,-28.625,20.375,GBIF
Heliophila minima,P,0.392045454545455,0.400863842040313,0.460754319210202,0.239956122309064,-32.125,21.875,GBIF
Heliophila namaquana,A,0.337922494172494,0.373166049636638,0.438326991635815,0.273481420540244,-33.375,22.375,GBIF
Heliophila namaquana,A,0.243559749074455,0.367322873205226,0.389140271493213,0.485876868229809,-29.625,17.875,GBIF
Heliophila namaquana,A,0.248504559166324,0.243922743922744,0.39737590840532,0.252433840669135,-30.125,17.875,GBIF
Heliophila namaquana,A,0.336812697106815,0.449730661495367,0.542168003565062,0.473810503222268,-31.375,19.125,GBIF
Heliophila namaquana,A,0.511217948717949,0.526189496777732,0.549156725627314,0.411559029206088,-32.125,19.125,GBIF
Heliophila namaquana,A,0.511217948717949,0.526189496777732,0.549156725627314,0.411559029206088,-32.125,19.125,GBIF
Heliophila namaquana,A,0.511217948717949,0.526189496777732,0.549156725627314,0.411559029206088,-32.125,19.125,GBIF
Heliophila namaquana,A,0.341226175784999,0.465358171240524,0.45995303715892,0.356163444398739,-32.625,19.375,GBIF
Heliophila namaquana,A,0.441343582887701,0.431830914183855,0.303034587961059,0.220553955848074,-32.25,19.16667,GBIF
Heliophila namaquana,A,0.342948717948718,0.329768270944742,0.204956807897984,0.262649115590292,-32.375,19.125,GBIF
Heliophila namaquana,A,0.308994926641986,0.424359953771719,0.492668483477307,0.33305909776498,-28.99861,25.0925,GBIF
Heliophila namaquana,A,0.377913752913753,0.535650623885918,0.646480357877417,0.526943644590704,-33.375,19.375,GBIF
Heliophila namaquana,A,0.798325449060743,0.787755381873029,0.619468154394625,0.420060331825038,-28.625,17.375,GBIF
Heliophila namaquana,A,0.308994926641986,0.424359953771719,0.492668483477307,0.33305909776498,-28.99861,25.0925,GBIF
Heliophila namaquana,A,0.34156040038393,0.506013594248888,0.512049225284519,0.510695187165775,-31.375,19.875,GBIF
Heliophila namaquana,A,0.34156040038393,0.506013594248888,0.512049225284519,0.510695187165775,-31.375,19.875,GBIF
Heliophila nubigena,P,0.140952797202797,0.323735088440971,0.420527389277389,0.203139997257644,-33.875,18.875,GBIF
Heliophila nubigena,P,0.314321095571096,0.360002742355684,0.50458059097765,0.444261620732209,-33.625,19.375,GBIF
Heliophila nubigena,P,0.377913752913753,0.535650623885918,0.646480357877417,0.526943644590704,-33.375,19.375,GBIF
Heliophila nubigena,P,0.24162296037296,0.247908953791307,0.26539575620458,0.279925956396545,-33.125,19.125,GBIF
Heliophila nubigena,P,0.537218908542438,0.401445613210319,0.363057897984369,0.47333059097765,-33.625,19.625,GBIF
Heliophila nubigena,P,0.140952797202797,0.323735088440971,0.420527389277389,0.203139997257644,-33.875,18.875,GBIF
Heliophila nubigena,P,0.24162296037296,0.247908953791307,0.26539575620458,0.279925956396545,-33.125,19.125,GBIF
Heliophila nubigena,P,0.314321095571096,0.360002742355684,0.50458059097765,0.444261620732209,-33.625,19.375,GBIF
Heliophila nubigena,P,0.314321095571096,0.360002742355684,0.50458059097765,0.444261620732209,-33.625,19.375,GBIF
Heliophila nubigena,P,0.314321095571096,0.360002742355684,0.50458059097765,0.444261620732209,-33.625,19.375,GBIF
Heliophila nubigena,P,0.556235431235431,0.583299053887289,0.356986151103798,0.468600027423557,-33.125,19.375,GBIF
Heliophila nubigena,P,0.1992621349239,0.459023329611565,0.568503187988482,0.410324969148499,-33.375,21.125,GBIF
Heliophila nubigena,P,0.190268065268065,0.214109419991773,0.344465583436172,0.270601947072535,-33.875,19.125,GBIF
Heliophila nubigena,P,0.314321095571096,0.360002742355684,0.50458059097765,0.444261620732209,-33.625,19.375,GBIF
Heliophila nubigena,P,0.308994926641986,0.424359953771719,0.492668483477307,0.33305909776498,-28.99853,25.09254,GBIF
Heliophila nubigena,P,0.31650641025641,0.324283559577677,0.546452934320581,0.550390785684903,-33.375,19.125,GBIF
Heliophila nubigena,P,0.537218908542438,0.401445613210319,0.363057897984369,0.47333059097765,-33.625,19.625,GBIF
Heliophila nubigena,P,0.24162296037296,0.247908953791307,0.26539575620458,0.279925956396545,-33.125,19.125,GBIF
Heliophila nubigena,P,0.24162296037296,0.247908953791307,0.26539575620458,0.279925956396545,-33.125,19.125,GBIF
Heliophila pectinata,A,0.329494035376388,0.397469197469197,0.526292335115865,0.252022487316605,-32.375,20.375,GBIF
Heliophila pectinata,A,0.163821472645002,0.292119645060822,0.674593788564377,0.26717400246812,-33.625,19.875,GBIF
Heliophila pectinata,A,0.200260523789936,0.277075865311159,0.258295625942685,0.238584944467297,-31.875,19.875,GBIF
Heliophila pectinata,A,0.196695461401344,0.239999216469805,0.420874468668586,0.325997531879885,-32.125,20.125,GBIF
Heliophila pectinata,A,0.459151755107637,0.5000333000333,0.774398395721925,0.41107911696147,-33.125,20.625,GBIF
Heliophila pectinata,A,0.284587961058549,0.327709545356604,0.557169546140134,0.393253805018511,-29.74917,21.00389,GBIF
Heliophila pectinata,A,0.300425065130947,0.278258995906055,0.457334944467297,0.443850267379679,-31.375,20.625,GBIF
Heliophila pectinata,A,0.25429350061703,0.308138919903626,0.316112196626903,0.289524201288907,-32.625,20.625,GBIF
Heliophila pectinata,A,0.196695461401344,0.239999216469805,0.420874468668586,0.325997531879885,-32.125,20.125,GBIF
Heliophila pectinata,A,0.196695461401344,0.239999216469805,0.420874468668586,0.325997531879885,-32.125,20.125,GBIF
Heliophila pectinata,A,0.255754662004662,0.332990538872892,0.479676573426573,0.475044563279857,-33.375,18.625,GBIF
Heliophila pectinata,A,0.337922494172494,0.373166049636638,0.438326991635815,0.273481420540244,-33.375,22.375,GBIF
Heliophila pectinata,A,0.248834498834499,0.421431509666804,0.720198306595365,0.517893870835047,-33.875,19.625,GBIF
Heliophila pectinata,A,0.308994926641986,0.424359953771719,0.492668483477307,0.33305909776498,-28.99861,25.0925,GBIF
Heliophila pectinata,A,0.329494035376388,0.397469197469197,0.526292335115865,0.252022487316605,-32.375,20.375,GBIF
Heliophila pectinata,A,0.329494035376388,0.397469197469197,0.526292335115865,0.252022487316605,-32.375,20.375,GBIF
Heliophila polygaloides,P,0.3632764294529,0.356478815302345,0.341213320992733,0.283148224324695,-32.875,19.625,GBIF
Heliophila polygaloides,P,0.3632764294529,0.356478815302345,0.341213320992733,0.283148224324695,-32.875,19.625,GBIF
Heliophila polygaloides,P,0.359878479363774,0.544365438483086,0.453941279308926,0.292472233648704,-32.875,19.375,GBIF
Heliophila polygaloides,P,0.44224341834636,0.544426162073221,0.498483134512546,0.386603592485945,-33.125,19.625,GBIF
Heliophila polygaloides,P,0.359878479363774,0.544365438483086,0.453941279308926,0.292472233648704,-32.875,19.375,GBIF
Heliophila polygaloides,P,0.359878479363774,0.544365438483086,0.453941279308926,0.292472233648704,-32.91667,19.41667,GBIF
Heliophila polygaloides,P,0.308994926641986,0.424359953771719,0.492668483477307,0.33305909776498,-28.99861,25.0925,GBIF
Heliophila polygaloides,P,0.44224341834636,0.544426162073221,0.498483134512546,0.386603592485945,-33.125,19.625,GBIF
Heliophila polygaloides,P,0.3632764294529,0.356478815302345,0.341213320992733,0.283148224324695,-32.875,19.625,GBIF
Heliophila polygaloides,P,0.308994926641986,0.424359953771719,0.492668483477307,0.33305909776498,-28.99853,25.09254,GBIF
Heliophila polygaloides,P,0.556235431235431,0.583299053887289,0.356986151103798,0.468600027423557,-33.125,19.375,GBIF
Heliophila polygaloides,P,0.556235431235431,0.583299053887289,0.356986151103798,0.468600027423557,-33.125,19.375,GBIF
Heliophila pubescens,A,0.337922494172494,0.373166049636638,0.438326991635815,0.273481420540244,-33.375,22.375,GBIF
Heliophila pubescens,A,0.345262580556698,0.402329043505514,0.42474376114082,0.417043740573152,-32.375,20.625,GBIF
Heliophila pubescens,A,0.34156040038393,0.506013594248888,0.512049225284519,0.510695187165775,-31.375,19.875,GBIF
Heliophila pubescens,A,0.377913752913753,0.535650623885918,0.646480357877417,0.526943644590704,-33.375,19.375,GBIF
Heliophila pubescens,A,0.196695461401344,0.239999216469805,0.420874468668586,0.325997531879885,-32.125,20.125,GBIF
Heliophila pubescens,A,0.345262580556698,0.402329043505514,0.42474376114082,0.417043740573152,-32.375,20.625,GBIF
Heliophila pubescens,A,0.196695461401344,0.239999216469805,0.420874468668586,0.325997531879885,-32.125,20.125,GBIF
Heliophila pubescens,A,0.335047305635541,0.445254745254745,0.558450740436035,0.402714932126697,-31.125,20.125,GBIF
Heliophila pubescens,A,0.308994926641986,0.424359953771719,0.492668483477307,0.33305909776498,-28.99861,25.0925,GBIF
Heliophila pusilla,A,0.362218051556287,0.370239564357211,0.342365967365967,0.320307143836556,-34.375,20.625,GBIF
Heliophila pusilla,A,0.119755244755245,0.288838612368024,0.190259495406554,0.129439188262718,-34.125,18.875,GBIF
Heliophila pusilla,A,0.412788804332922,0.25957375957376,0.392319690113808,0.25867269984917,-34.125,20.375,GBIF
Heliophila pusilla,A,0.241550116550117,0.276223776223776,0.228562491430138,0.189496777732072,-34.125,19.375,GBIF
Heliophila pusilla,A,0.119755244755245,0.288838612368024,0.190259495406554,0.129439188262718,-34.125,18.875,GBIF
Heliophila pusilla,A,0.140952797202797,0.323735088440971,0.420527389277389,0.203139997257644,-33.875,18.875,GBIF
Heliophila pusilla,A,0.57133032995102,0.545282303902994,0.506594054339412,0.485455349248453,-33.875,18.375,GBIF
Heliophila pusilla,A,0.57133032995102,0.545282303902994,0.506594054339412,0.485455349248453,-33.875,18.375,GBIF
Heliophila pusilla,A,0.362218051556287,0.370239564357211,0.342365967365967,0.320307143836556,-34.375,20.625,GBIF
Heliophila pusilla,A,0.308994926641986,0.424359953771719,0.492668483477307,0.33305909776498,-28.99853,25.09254,GBIF
Heliophila pusilla,A,0.302207596325243,0.370300287947347,0.44753102289867,0.462292609351433,-31.625,23.125,GBIF
Heliophila pusilla,A,0.321605477855478,0.489373371726313,0.244965206362265,0.15521733168792,-34.625,19.625,GBIF
Heliophila pusilla,A,0.198199472096531,0.323782100252689,0.39534913615796,0.351432880844646,-34.375,20.375,GBIF
Heliophila pusilla,A,0.57133032995102,0.545282303902994,0.506594054339412,0.485455349248453,-33.875,18.375,GBIF
Heliophila pusilla,A,0.272435897435897,0.396064719594131,0.455642396818868,0.27526395173454,-32.375,18.625,GBIF
Heliophila pusilla,A,0.453088578088578,0.276429452900041,0.453444227341286,0.474358974358974,-34.125,18.625,GBIF
Heliophila pusilla,A,0.260708041958042,0.269025092554504,0.131538804332922,0.173453996983409,-33.48,19.2,GBIF
